league,team_id,team_name,competition_key,competition_type,competition_phase,phase_table_scope,matches_played,wins,draws,losses,goals_for,goals_against,goal_diff,points,points_per_match,league_rank_points,home_matches,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,home_points,away_matches,away_wins,away_draws,away_losses,away_goals_for,away_goals_against,away_points,possession_share,pass_accuracy,passes_per_match,shots_per_match,shots_conceded_per_match,goals_per_match,goals_conceded_per_match,shot_conversion,shot_conversion_against,key_passes_per_match,ppda_proxy,progressive_passes_pm,passes_into_final_third_pm,long_balls_pm,crosses_pm,dribbles_pm,aerials_won_pm,ball_recoveries_pm,possession_won_final_third_pm,touches_final_third_pm,penalty_area_touches_pm,long_ball_share,forward_pass_pct,aerial_win_rate,ball_winning_height,squad_size,age_weighted,age_median,market_value_total_eur,market_value_median_eur,team_strength_z,team_rating,global_rank,league_rank_rating,rating_DEF,rating_FB,rating_MID,rating_WING,rating_FW,qualified_players,rating_coverage,low_coverage,perf_delta_rank,club_elo
Serie_A,71,Bologna,Serie_A,domestic_league,regular_season,regular_season,38,16,8,14,49,46,3,56,1.4736842105263157,8,19,6,4,9,19,23,22,19,10,4,5,30,23,34,0.5477597470369427,0.8108548168249661,484.86842105263156,12.921052631578947,10.289473684210526,1.2894736842105263,1.2105263157894737,0.09979633401221996,0.11764705882352941,9.842105263157896,19.561149295983657,67.26315789473684,34.0,77.05263157894737,17.81578947368421,6.473684210526316,14.18421052631579,38.55263157894737,3.473684210526316,139.18421052631578,30.236842105263158,0.1589145183175034,0.4580189959294437,0.5027985074626866,39.45203671830178,24,26.839592183517418,26.5,279200000.0,9500000.0,0.7451981627648924,76.84210526315789,45,8,72.63288645690835,89.52973561882625,54.73074346952445,82.71402396053558,69.42352941176472,24,0.9733439920610856,False,0,1734.66015625
La_Liga,68,Real Sociedad,La_Liga,domestic_league,regular_season,regular_season,38,11,13,14,59,61,-2,46,1.2105263157894737,10,19,8,5,6,37,31,29,19,3,8,8,22,30,17,0.5125200208463849,0.8104339399160116,488.7894736842105,12.421052631578947,13.973684210526315,1.5526315789473684,1.605263157894737,0.125,0.11487758945386065,9.605263157894736,18.79853483364951,64.52631578947368,34.60526315789474,62.36842105263158,17.31578947368421,7.7894736842105265,14.078947368421053,39.3421052631579,3.8421052631578947,150.02631578947367,30.81578947368421,0.1275977172391515,0.477280068913535,0.5164092664092664,38.80412716118238,21,25.727752384176966,25.0,251100000.0,10000000.0,0.7407207738278785,76.31578947368422,46,6,69.09573314801946,67.02564864864864,69.39479569442992,79.05497084995397,83.67220588235294,21,0.9728794949217677,False,4,1651.88317871
Primeira_Liga,299,Benfica,Primeira_Liga,domestic_league,regular_season,regular_season,34,23,11,0,74,25,49,80,2.3529411764705883,3,17,11,6,0,41,13,39,17,12,5,0,33,12,41,0.5753810194805937,0.8274006390492741,524.6764705882352,17.029411764705884,9.323529411764707,2.176470588235294,0.7352941176470589,0.12780656303972365,0.07886435331230283,12.588235294117647,16.353603849786644,76.55882352941177,41.85294117647059,56.44117647058823,20.764705882352942,10.088235294117647,14.852941176470589,40.55882352941177,6.117647058823529,209.23529411764707,49.44117647058823,0.10757329446717866,0.47026178597455015,0.5321390937829295,42.70859232175503,17,26.058705954415036,25.0,300000000.0,16000000.0,0.7319439547673212,75.78947368421053,47,1,82.87951937984496,65.22687080681231,53.235481449710484,82.44837866108786,94.79602057390363,17,0.9515030674846626,False,2,1807.31542969
La_Liga,64,Rayo Vallecano,La_Liga,domestic_league,regular_season,regular_season,38,12,14,12,41,44,-3,50,1.3157894736842106,8,19,7,10,2,24,15,31,19,5,4,10,17,29,19,0.5312114465688611,0.80038781795369,461.42105263157896,14.0,12.236842105263158,1.0789473684210527,1.1578947368421053,0.07706766917293233,0.09462365591397849,10.31578947368421,16.055778934202976,66.97368421052632,31.789473684210527,72.6842105263158,20.289473684210527,7.473684210526316,10.5,44.23684210526316,3.3421052631578947,143.02631578947367,27.605263157894736,0.15752252766054523,0.44473594159917873,0.456,37.02825651302605,22,29.34117121394063,28.5,92800000.0,2350000.0,0.7049229234172592,75.26315789473685,48,7,75.95462256149278,88.75062992125983,64.15037533780401,64.54675992006852,48.70556095191841,22,0.9801823009334026,False,1,1640.06970215
La_Liga,54,Real Betis,La_Liga,domestic_league,regular_season,regular_season,38,15,15,8,59,48,11,60,1.5789473684210527,5,19,10,6,3,34,19,36,19,5,9,5,25,29,24,0.5011199731084551,0.8340099937539038,505.57894736842104,14.263157894736842,12.368421052631579,1.5526315789473684,1.263157894736842,0.1088560885608856,0.10212765957446808,10.763157894736842,20.527265150720844,59.6578947368421,30.63157894736842,57.05263157894737,14.789473684210526,6.973684210526316,11.052631578947368,42.578947368421055,4.7368421052631575,158.55263157894737,30.0,0.1128461378305226,0.48271913387466164,0.49008168028004667,37.832873915262894,24,28.140362603392095,29.0,239900000.0,7000000.0,0.6982509059325347,74.73684210526315,49,8,68.8542691351202,42.0947524219591,71.15435210343858,88.5694802374403,89.64082581350834,24,0.9891735537190083,False,-3,1751.81640625
La_Liga,67,Sevilla,La_Liga,domestic_league,regular_season,regular_season,38,12,7,19,46,60,-14,43,1.131578947368421,15,19,7,4,8,24,25,25,19,5,3,11,22,35,18,0.5085424073413787,0.7911542100283823,445.05263157894734,11.5,10.657894736842104,1.2105263157894737,1.5789473684210527,0.10526315789473684,0.14814814814814814,8.842105263157896,16.69488154677428,59.60526315789474,30.289473684210527,67.5,16.55263157894737,7.473684210526316,14.842105263157896,41.39473684210526,3.3157894736842106,140.55263157894737,30.236842105263158,0.1516674550614948,0.4551797540208136,0.5310734463276836,37.65750394944708,24,26.85853060991938,26.5,147200000.0,4500000.0,0.6939039312653963,74.21052631578947,50,9,77.64068512957402,85.8096783457783,59.90316205533597,71.70932452276064,63.762499999999996,24,0.9599639018787431,False,6,1608.20361328
Bundesliga,45,Eintracht Frankfurt,Bundesliga,domestic_league,regular_season,regular_season,34,11,11,12,61,65,-4,44,1.2941176470588236,8,17,7,4,6,29,27,25,17,4,7,6,32,38,19,0.5482983716053401,0.8239755551917936,539.0294117647059,12.058823529411764,12.558823529411764,1.7941176470588236,1.911764705882353,0.14878048780487804,0.1522248243559719,9.5,18.757281482958494,68.11764705882354,34.970588235294116,66.67647058823529,15.147058823529411,7.147058823529412,12.941176470588236,36.970588235294116,3.2941176470588234,150.8235294117647,33.470588235294116,0.12369727724122878,0.4654335133955366,0.4512820512820513,37.69866581956798,20,24.923946165566278,23.5,367000000.0,15000000.0,0.6542505961623463,73.68421052631578,51,7,85.5760423307408,68.73606808510638,64.21929013862943,79.22155109929935,40.64214614499425,20,0.9600487581898522,False,1,1729.96228027
Bundesliga,219,Mainz,Bundesliga,domestic_league,regular_season,regular_season,34,10,10,14,44,53,-9,40,1.1764705882352942,10,17,4,5,8,21,25,17,17,6,5,6,23,28,23,0.4414562941506166,0.7347112117780294,415.52941176470586,12.147058823529411,14.117647058823529,1.2941176470588236,1.5588235294117647,0.10653753026634383,0.11041666666666666,8.852941176470589,21.910611275174077,62.794117647058826,31.88235294117647,76.94117647058823,20.235294117647058,5.4411764705882355,20.323529411764707,40.1764705882353,3.7941176470588234,150.52941176470588,38.205882352941174,0.18516421291053228,0.4307049830124575,0.4879943502824859,37.93544819557625,23,28.501533644322322,28.0,135100000.0,3500000.0,0.6089197660334542,73.15789473684211,52,8,67.7357783211084,57.72683474356761,77.14474516001582,,72.8643695287763,23,0.9596492303918562,False,2,1653.68530273
Bundesliga,1730,Augsburg,Bundesliga,domestic_league,regular_season,regular_season,34,12,7,15,45,61,-16,43,1.2647058823529411,9,17,7,5,5,25,28,26,17,5,2,10,20,33,17,0.4417337335207904,0.7698687878169828,432.61764705882354,13.235294117647058,14.794117647058824,1.3235294117647058,1.7941176470588236,0.1,0.12127236580516898,9.558823529411764,23.43438961678603,59.26470588235294,29.970588235294116,65.70588235294117,18.529411764705884,6.9411764705882355,14.411764705882353,41.6764705882353,3.8823529411764706,141.08823529411765,32.029411764705884,0.1518798014820858,0.4552314909239241,0.45202952029520294,37.09431751611014,22,26.207533375715194,28.0,125500000.0,5000000.0,0.5972744809529341,72.63157894736842,53,9,70.57027725330418,79.82571279554938,64.30929103540637,56.76016597510374,73.51424129353235,22,0.9664536741214057,False,0,1606.23059082
Primeira_Liga,296,Sporting,Primeira_Liga,domestic_league,regular_season,regular_season,34,25,7,2,89,24,65,82,2.411764705882353,2,17,13,2,2,51,11,41,17,12,5,0,38,13,41,0.6157032905665452,0.8603351955307262,584.3823529411765,17.647058823529413,8.911764705882353,2.6176470588235294,0.7058823529411765,0.14833333333333334,0.07920792079207921,13.117647058823529,17.105854002338084,81.52941176470588,46.85294117647059,49.411764705882355,18.647058823529413,9.705882352941176,10.441176470588236,44.588235294117645,4.617647058823529,207.61764705882354,44.6764705882353,0.08455382757058735,0.4843223111379536,0.5144927536231884,39.90448533640023,22,25.297137091688736,25.5,467500000.0,16500000.0,0.5924582594154683,72.10526315789474,54,2,62.052970521541944,60.10164861807015,73.93950204785513,67.67670812469714,89.19294629898404,22,0.9747372303153237,False,0,1821.43566895
Serie_A,73,Fiorentina,Serie_A,domestic_league,regular_season,regular_season,38,9,15,14,41,50,-9,42,1.105263157894737,15,19,4,9,6,21,21,21,19,5,6,8,20,29,21,0.5090489024052696,0.8204588148232481,462.2894736842105,12.921052631578947,13.552631578947368,1.0789473684210527,1.3157894736842106,0.0835030549898167,0.0970873786407767,9.210526315789474,25.302735916028315,56.473684210526315,29.763157894736842,59.526315789473685,19.026315789473685,7.0,11.68421052631579,36.78947368421053,2.5526315789473686,137.44736842105263,31.210526315789473,0.1287641600728639,0.4647350145158536,0.45445240532241554,36.25905275779376,23,26.456848544305625,26.0,236600000.0,9000000.0,0.5791042520386729,71.57894736842105,55,9,75.8856807249133,72.77200745225896,61.32137258650353,70.69456928838952,65.16092180421509,23,0.956635751352545,False,6,1657.67797852
La_Liga,839,Villarreal,La_Liga,domestic_league,regular_season,regular_season,38,22,6,10,72,46,26,72,1.894736842105263,3,19,15,1,3,48,19,46,19,7,5,7,24,27,26,0.4474517814741822,0.8168706035349057,445.1842105263158,12.026315789473685,12.81578947368421,1.894736842105263,1.2105263157894737,0.1575492341356674,0.0944558521560575,9.157894736842104,22.408192725171574,54.6578947368421,28.86842105263158,55.81578947368421,12.447368421052632,7.631578947368421,9.710526315789474,39.473684210526315,3.4473684210526314,135.68421052631578,32.6578947368421,0.12537683986522433,0.480049654194006,0.4829842931937173,35.699072052401746,20,26.887393040501998,27.0,239500000.0,8500000.0,0.5354095059081136,71.05263157894737,56,10,62.25903071287687,59.697873500545256,76.42860313497019,66.54511515881379,75.48043991733097,20,0.9707877613180119,False,-7,1777.80822754
La_Liga,60,Deportivo Alaves,La_Liga,domestic_league,regular_season,regular_season,38,11,10,17,44,56,-12,43,1.131578947368421,14,19,7,6,6,25,25,27,19,4,4,11,19,31,16,0.48187339478730895,0.7816267717461625,447.44736842105266,12.210526315789474,12.526315789473685,1.1578947368421053,1.4736842105263157,0.09482758620689655,0.11764705882352941,8.763157894736842,19.626431076179706,59.526315789473685,30.973684210526315,66.0,20.05263157894737,7.5,15.605263157894736,42.05263157894737,3.736842105263158,145.55263157894737,28.789473684210527,0.14750338175616068,0.44827383402928894,0.49416666666666664,37.46221635883904,23,27.462696896714004,27.0,69100000.0,2250000.0,0.5040350892457562,70.52631578947368,57,11,61.22438212927757,63.84484576852097,70.87792152250614,59.104456543657996,82.01065587880873,23,0.9847072293097808,False,3,1607.42871094
La_Liga,2783,Girona,La_Liga,domestic_league,regular_season,regular_season,38,9,14,15,39,55,-16,41,1.0789473684210527,19,19,6,6,7,21,27,24,19,3,8,8,18,28,17,0.5062557020284316,0.840041819132253,503.42105263157896,11.210526315789474,14.552631578947368,1.0263157894736843,1.4473684210526316,0.09154929577464789,0.09945750452079566,8.473684210526315,22.4380418953514,62.36842105263158,33.8421052631579,57.71052631578947,15.710526315789474,9.5,10.368421052631579,40.078947368421055,3.0789473684210527,165.39473684210526,28.44736842105263,0.11463669628855201,0.46926293779404077,0.4735576923076923,35.724724669603525,22,27.178554359132953,26.0,154400000.0,5000000.0,0.4868973412928456,70.0,58,12,81.8685422664224,62.15804087385482,63.097569345153,73.38572513287775,36.95937167199148,22,0.9814303846366095,False,7,1613.44250488
Eredivisie,129,PSV Eindhoven,Eredivisie,domestic_league,regular_season,regular_season,34,27,3,4,101,45,56,84,2.4705882352941178,1,17,13,2,2,58,26,41,17,14,1,2,43,19,43,0.6060648454175812,0.8454333713266267,593.5,17.558823529411764,11.794117647058824,2.9705882352941178,1.3235294117647058,0.16917922948073702,0.11221945137157108,14.764705882352942,15.838322389873968,84.73529411764706,46.6764705882353,58.705882352941174,20.794117647058822,9.117647058823529,13.823529411764707,46.529411764705884,5.029411764705882,217.55882352941177,47.85294117647059,0.09891471331582338,0.47921106100401406,0.5509964830011723,39.398817839871036,20,25.742109487879276,24.5,292700000.0,14500000.0,0.4690136332308601,69.47368421052632,59,1,72.5166924744503,69.73706179683678,63.473064010743066,63.7023828435266,57.51907914535059,20,0.9756899846496037,False,0,1807.53601074
La_Liga,131,Osasuna,La_Liga,domestic_league,regular_season,regular_season,38,11,9,18,44,50,-6,42,1.105263157894737,16,19,9,5,5,31,24,32,19,2,4,13,13,26,10,0.4692869656437135,0.7797044816216876,431.0,11.842105263157896,12.526315789473685,1.1578947368421053,1.3157894736842106,0.09777777777777778,0.10504201680672269,8.473684210526315,22.94982983048128,58.23684210526316,28.44736842105263,67.36842105263158,20.94736842105263,7.631578947368421,15.921052631578947,39.94736842105263,3.6578947368421053,142.23684210526315,33.5,0.15630724142141897,0.455550128220784,0.530236634531113,37.33909691629956,20,27.95254407218648,26.0,95400000.0,2900000.0,0.4683324179841974,68.94736842105263,60,13,52.85415096494233,68.56052998605301,53.42437653311529,78.45235204855842,85.64543962485345,20,0.9838342877496781,False,3,1651.50708008
Serie_A,86,Udinese,Serie_A,domestic_league,regular_season,regular_season,38,14,8,16,45,48,-3,50,1.3157894736842106,10,19,6,5,8,18,21,23,19,8,3,8,27,27,27,0.45739689037289494,0.7894805279240622,404.7631578947368,11.578947368421053,13.236842105263158,1.1842105263157894,1.263157894736842,0.10227272727272728,0.09542743538767395,8.368421052631579,22.572578107434836,49.1578947368421,25.026315789473685,63.078947368421055,14.842105263157896,7.657894736842105,15.447368421052632,37.8421052631579,3.0526315789473686,125.97368421052632,29.894736842105264,0.1558416227813536,0.4497106820102724,0.529783393501805,37.12494279176202,23,26.993007999079243,26.0,127100000.0,4000000.0,0.4621924075949795,68.42105263157895,61,10,67.85338152292306,62.670538067917505,56.072341368309104,60.020114942528735,79.04515862524785,23,0.9616491422246818,False,0,1618.97705078
Ligue_1,148,Strasbourg,Ligue_1,domestic_league,regular_season,regular_season,34,15,8,11,58,47,11,53,1.5588235294117647,8,17,9,3,5,30,19,30,17,6,5,6,28,28,23,0.536190745446081,0.8632278649295401,553.0882352941177,11.529411764705882,12.588235294117647,1.7058823529411764,1.3823529411764706,0.14795918367346939,0.10981308411214953,8.588235294117647,20.957637527827643,59.64705882352941,28.794117647058822,44.794117647058826,16.176470588235293,9.264705882352942,8.911764705882353,44.294117647058826,4.235294117647059,138.02941176470588,31.058823529411764,0.08098909864397767,0.48534964105291145,0.51010101010101,38.03222159412097,24,21.892930657403834,21.5,293000000.0,10000000.0,0.46087624297008173,67.89473684210526,62,7,41.79361782477341,55.447051420352395,74.30969352101428,84.80986249407302,78.46392121754701,24,0.950389729481889,False,1,1699.10693359
Ligue_1,228,Lyon,Ligue_1,domestic_league,regular_season,regular_season,34,18,6,10,53,40,13,60,1.7647058823529411,4,17,12,1,4,30,18,37,17,6,5,6,23,22,23,0.5451044361272728,0.8327257999189955,508.3235294117647,12.323529411764707,12.0,1.5588235294117647,1.1764705882352942,0.12649164677804295,0.09803921568627451,8.911764705882353,20.38431319578992,63.6764705882353,34.705882352941174,57.94117647058823,20.147058823529413,6.411764705882353,11.411764705882353,39.029411764705884,3.764705882352941,151.85294117647058,37.0,0.11398484059480414,0.4660649192848464,0.4813895781637717,38.28755555555556,23,26.404396839771415,25.0,233700000.0,8000000.0,0.45877412804972617,67.36842105263158,63,8,60.28185691200235,54.76088761174968,65.19942997542996,73.83289992119778,68.63104566333423,23,0.9765193791357911,False,-4,1752.10424805
Bundesliga,42,Werder Bremen,Bundesliga,domestic_league,regular_season,regular_season,34,8,8,18,37,60,-23,32,0.9411764705882353,15,17,5,4,8,19,31,19,17,3,4,10,18,29,13,0.5116500358331783,0.8068628552173425,523.7058823529412,13.088235294117647,13.823529411764707,1.088235294117647,1.7647058823529411,0.08314606741573034,0.1276595744680851,9.382352941176471,19.411538094034658,66.20588235294117,32.26470588235294,68.23529411764706,18.029411764705884,6.0588235294117645,13.735294117647058,41.411764705882355,4.176470588235294,155.97058823529412,31.470588235294116,0.13029315960912052,0.4630461642143098,0.5177383592017738,37.766608695652174,22,25.888228485625802,26.0,174150000.0,7000000.0,0.4571341388400405,66.84210526315789,64,10,61.85461069735952,62.79198524480215,64.9165794730334,66.39788535031846,60.70744019138756,22,0.9782123075981517,False,5,1661.1607666
La_Liga,55,Valencia,La_Liga,domestic_league,regular_season,regular_season,38,13,10,15,46,55,-9,49,1.2894736842105263,9,19,8,6,5,27,23,30,19,5,4,10,19,32,19,0.4772752987444207,0.7972575329566854,447.1578947368421,11.894736842105264,11.736842105263158,1.2105263157894737,1.4473684210526316,0.10176991150442478,0.12331838565022421,8.157894736842104,21.778096223262406,59.13157894736842,29.94736842105263,61.89473684210526,18.31578947368421,7.552631578947368,11.81578947368421,39.71052631578947,3.9473684210526314,139.21052631578948,30.210526315789473,0.1384180790960452,0.4454449152542373,0.46288659793814435,38.11282620766241,24,27.424296511141478,27.5,146500000.0,4500000.0,0.4417371094706943,66.3157894736842,65,14,64.62985635655792,57.14993126202914,73.16912436994491,77.16426825542317,49.86412415387154,24,0.9772962660125375,False,-5,1634.76416016
Serie_A,77,Lazio,Serie_A,domestic_league,regular_season,regular_season,38,14,12,12,41,40,1,54,1.4210526315789473,9,19,8,6,5,27,25,30,19,6,6,7,14,15,24,0.5026473977223462,0.8529735132433783,526.578947368421,10.973684210526315,13.368421052631579,1.0789473684210527,1.0526315789473684,0.09832134292565947,0.07874015748031496,8.052631578947368,27.858445437790298,57.94736842105263,35.026315789473685,52.6578947368421,13.394736842105264,5.657894736842105,11.026315789473685,37.026315789473685,2.710526315789474,132.3684210526316,26.236842105263158,0.1,0.48285857071464267,0.5078787878787879,37.642361927144535,26,28.065272268301477,26.5,268000000.0,6750000.0,0.4274856294327238,65.78947368421053,66,11,78.7911653344552,53.51693981545242,57.788982338099245,67.44443488238669,60.42018072289157,26,0.9922653454445362,False,-2,1739.46899414
Bundesliga,282,FC Koln,Bundesliga,domestic_league,regular_season,regular_season,34,7,11,16,49,63,-14,32,0.9411764705882353,14,17,5,4,8,30,30,19,17,2,7,8,19,33,13,0.47180857576304797,0.787611198325484,449.6470588235294,13.441176470588236,13.676470588235293,1.4411764705882353,1.8529411764705883,0.10722100656455143,0.13548387096774195,9.558823529411764,24.06752998099168,59.588235294117645,28.676470588235293,71.70588235294117,18.941176470588236,5.294117647058823,17.58823529411765,37.029411764705884,3.176470588235294,139.1764705882353,35.470588235294116,0.15947148090005234,0.44243851386708527,0.5146299483648882,36.39967298888162,22,24.768781565656564,24.5,130700000.0,3500000.0,0.4175839892152079,65.26315789473685,67,11,48.42299478218663,62.84537732767069,59.73165383718217,71.48648376541657,86.25557651991613,22,0.9618946409594656,False,3,1584.99169922
La_Liga,51,Mallorca,La_Liga,domestic_league,regular_season,regular_season,38,11,9,18,47,57,-10,42,1.105263157894737,17,19,9,6,4,31,21,33,19,2,3,14,16,36,9,0.4699476410651383,0.7912985998437594,437.92105263157896,10.921052631578947,14.236842105263158,1.236842105263158,1.5,0.11325301204819277,0.10536044362292052,8.026315789473685,24.636000671215687,60.31578947368421,31.842105263157894,70.07894736842105,19.31578947368421,6.657894736842105,14.894736842105264,38.71052631578947,3.210526315789474,128.92105263157896,27.0,0.1600264407187068,0.4562826753199928,0.5202205882352942,36.196559633027526,21,28.435875777796547,27.0,79200000.0,2950000.0,0.4047263594454284,64.73684210526316,68,15,60.46664035780058,72.48225207202059,62.47059505754305,51.4472034820457,69.51601799335027,21,0.9742963735118231,False,2,1617.79968262
Serie_A,72,Torino,Serie_A,domestic_league,regular_season,regular_season,38,12,9,17,44,63,-19,45,1.1842105263157894,13,19,8,4,7,27,29,28,19,4,5,10,17,34,17,0.4425157523554778,0.7793388429752066,413.94736842105266,11.81578947368421,13.921052631578947,1.1578947368421053,1.6578947368421053,0.09799554565701558,0.11909262759924386,9.026315789473685,23.79975574400723,53.73684210526316,27.842105263157894,67.34210526315789,17.44736842105263,5.5,15.473684210526315,35.8421052631579,3.1842105263157894,123.15789473684211,28.526315789473685,0.16268277177368087,0.4418308963763509,0.494949494949495,37.931538001196884,27,26.872628580641695,26.0,153400000.0,5000000.0,0.3781283051592215,64.21052631578948,69,12,63.44293729074291,65.03347559844127,63.978313653750206,30.26123571730851,71.43523884103367,27,1.0,False,1,1649.96887207
Serie_A,278,Genoa,Serie_A,domestic_league,regular_season,regular_season,38,10,11,17,41,51,-10,41,1.0789473684210527,16,19,6,4,9,22,26,22,19,4,7,8,19,25,19,0.48659712866867433,0.7826060119745695,426.3421052631579,11.5,12.789473684210526,1.0789473684210527,1.3421052631578947,0.09382151029748284,0.10493827160493827,8.0,19.4281394139848,50.10526315789474,25.13157894736842,65.21052631578948,16.92105263157895,5.7631578947368425,16.5,36.78947368421053,4.2105263157894735,122.92105263157895,26.57894736842105,0.15295352138756868,0.4400962903524474,0.475,39.76668660287081,20,25.7981351981352,24.5,121400000.0,6000000.0,0.37755311389799656,63.68421052631579,70,13,67.61280245022971,65.27502243493868,51.23657819736373,40.686181434599156,78.19646830301961,20,0.9460539735920831,False,3,1633.93066406
La_Liga,62,Celta Vigo,La_Liga,domestic_league,regular_season,regular_season,38,14,12,12,53,48,5,54,1.4210526315789473,6,19,6,5,8,29,28,23,19,8,7,4,24,20,31,0.5044960019151179,0.8480586370839936,531.3684210526316,10.078947368421053,12.605263157894736,1.394736842105263,1.263157894736842,0.13838120104438642,0.10020876826722339,8.052631578947368,26.068112168080415,65.5,38.10526315789474,56.10526315789474,11.394736842105264,6.815789473684211,7.526315789473684,38.026315789473685,3.0526315789473686,149.47368421052633,25.105263157894736,0.1055863708399366,0.48004160063391443,0.446875,36.145401629802095,23,26.068982979321987,25.0,170700000.0,7000000.0,0.3559051892228572,63.1578947368421,71,16,60.37524160147262,65.88476464247213,59.490935087217615,59.60377391004653,62.88616298811545,23,0.9756800527023689,False,-10,1708.39294434
La_Liga,70,Espanyol,La_Liga,domestic_league,regular_season,regular_season,38,12,10,16,43,55,-12,46,1.2105263157894737,11,19,7,5,7,21,24,26,19,5,5,9,22,31,20,0.42707900341347743,0.7583870101986044,392.2105263157895,12.68421052631579,13.736842105263158,1.131578947368421,1.4473684210526316,0.08921161825726141,0.1053639846743295,9.263157894736842,22.77521904760352,56.10526315789474,27.36842105263158,65.3157894736842,21.210526315789473,6.657894736842105,13.68421052631579,37.71052631578947,3.6315789473684212,127.39473684210526,29.710526315789473,0.166532474503489,0.4407541599570585,0.4589585172109444,38.22617142857143,21,27.141765539470395,25.0,116600000.0,3000000.0,0.3456410885747103,62.63157894736842,72,17,45.33044233596151,70.52977946150725,50.336702296539315,73.48763378652009,68.33703703703704,21,0.9851902545852724,False,-6,1677.43798828
Ligue_1,246,Toulouse,Ligue_1,domestic_league,regular_season,regular_season,34,12,9,13,47,46,1,45,1.3235294117647058,9,17,6,6,5,25,24,24,17,6,3,8,22,22,21,0.42462253445538123,0.7950885964267334,400.02941176470586,12.558823529411764,11.911764705882353,1.3823529411764706,1.3529411764705883,0.11007025761124122,0.11358024691358025,9.411764705882353,23.29090168331591,55.0,27.91176470588235,53.911764705882355,14.558823529411764,7.176470588235294,13.911764705882353,41.6764705882353,4.647058823529412,130.11764705882354,34.970588235294116,0.13476950224248216,0.46408352327034774,0.524390243902439,40.435392609699775,20,24.917719479180096,23.0,86700000.0,3750000.0,0.3426931142659757,62.10526315789474,73,9,46.73596602972399,57.22029503105589,67.0107467954672,75.81938911022576,81.68294198895028,20,0.9727255627312057,False,0,1654.83496094
Serie_A,76,Verona,Serie_A,domestic_league,regular_season,regular_season,38,3,12,23,25,61,-36,21,0.5526315789473685,19,19,1,5,13,12,28,8,19,2,7,10,13,33,13,0.4038049937591454,0.730893665971673,366.0263157894737,11.210526315789474,13.526315789473685,0.6578947368421053,1.605263157894737,0.05868544600938967,0.11867704280155641,8.078947368421053,19.69462151709948,49.05263157894737,26.81578947368421,68.23684210526316,15.657894736842104,5.947368421052632,17.605263157894736,39.89473684210526,2.9473684210526314,116.73684210526316,25.973684210526315,0.18642605507225538,0.4244733625709972,0.4737960339943343,37.092121848739495,25,26.63869720404521,26.0,90700000.0,2700000.0,0.3195854671709216,61.578947368421055,74,14,72.07147144330864,50.5674136026511,59.40472917985352,,57.16558766859345,25,0.9323091428412967,False,5,1568.21862793
Championship,21,Middlesbrough,Championship,domestic_league,regular_season,regular_season,39,22,10,7,66,38,28,76,1.9487179487179487,2,19,12,5,2,32,13,41,20,10,5,5,34,25,35,0.5809905680956307,0.8253798615305981,551.8205128205128,14.948717948717949,10.615384615384615,1.6923076923076923,0.9743589743589743,0.11320754716981132,0.09178743961352658,11.256410256410257,17.51484247546258,72.48717948717949,37.23076923076923,61.17948717948718,19.435897435897434,8.179487179487179,12.128205128205128,42.69230769230769,3.6923076923076925,190.87179487179486,37.666666666666664,0.11086845406811952,0.47358394126666975,0.4782608695652174,37.94997452878248,22,26.739747717316725,25.0,145150000.0,3750000.0,0.2697869982254587,61.05263157894737,75,1,47.17955330168321,66.36181024215958,65.77585716542899,62.19624633431086,41.276304739052186,22,1.0,False,1,1564.43908691
Serie_A,2889,Sassuolo,Serie_A,domestic_league,regular_season,regular_season,38,14,7,17,46,50,-4,49,1.2894736842105263,11,19,9,2,8,25,26,29,19,5,5,9,21,24,20,0.46142811405006595,0.8175978669252212,434.2631578947368,10.710526315789474,14.447368421052632,1.2105263157894737,1.3157894736842106,0.11302211302211303,0.09107468123861566,8.0,24.75442192453561,54.23684210526316,28.026315789473685,57.28947368421053,11.894736842105264,5.657894736842105,11.263157894736842,36.44736842105263,2.5789473684210527,126.71052631578948,25.342105263157894,0.13192340322385165,0.4701248333535329,0.47084708470847086,35.033863368669024,21,26.77438568302075,26.0,139400000.0,5000000.0,0.2665723497127247,60.526315789473685,76,15,47.831377777777774,58.194630601534115,52.240165273373684,81.0956458635704,56.64145919030093,21,0.9959166781625052,False,-4,1615.45007324
Ligue_1,613,Nice,Ligue_1,domestic_league,regular_season,regular_season,34,7,11,16,37,60,-23,32,0.9411764705882353,16,17,4,8,5,19,27,20,17,3,3,11,18,33,12,0.4645289424718277,0.8054752265278581,457.6764705882353,11.235294117647058,15.029411764705882,1.088235294117647,1.7647058823529411,0.0968586387434555,0.11741682974559686,8.529411764705882,21.747690266180395,52.970588235294116,28.11764705882353,56.85294117647059,18.529411764705884,7.264705882352941,12.588235294117647,44.088235294117645,3.5588235294117645,125.41176470588235,29.029411764705884,0.12422080843133475,0.4647516226463595,0.4880273660205245,37.091894852135816,22,25.911900626003735,25.0,133000000.0,5000000.0,0.2611329711010175,60.0,77,10,65.15892900120336,71.70372482623418,57.77036613272312,54.37871846912149,37.73427842358945,22,0.9392624061076222,False,6,1602.31689453
